"order_id","origin_port","X3pl","customs_procedures","logistic_hub","customer","product_id","units","weight","material_handling","distance_port_hub","distance_hub_customer","distance_total"
"c6f73c351bb1","Rotterdam","v_002","CRF","Hamburg","Turin",1692708,395,2287,4,414.4489,958.1984,1372.6473
"7a762015d78a","Barcelona","v_002","DTD","Rome","Lyon",1700557,550,734,5,859.9884,749.8862,1609.8746
"d78d361112dd","Rotterdam","v_002","CRF","Warsaw","Cologne",1666959,455,1830,3,1135.6449,986.9986,2122.6435
"a725705613d1","Rotterdam","v_002","CRF","Hamburg","Bucharest",1651126,585,1052,2,414.4489,1547.9444,1962.3933
"e7aa951d8a08","Rotterdam","v_002","CRF","Hamburg","Copenhagen",1699425,517,893,5,414.4489,289.9676,704.4165
"bd1235a7e435","Rotterdam","v_004","DTP","Venlo","Amsterdam",1671832,517,1661,0,130.0459,139.2635,269.3094
"45df2a4607f7","Rotterdam","v_004","DTD","Liege","Lyon",1702654,446,964,3,161.5622,546.2179,707.7801
"07d9487f5b5c","Athens","v_004","CRF","Hamburg","Hanover",1700138,572,897,1,2025.2207,132.0362,2157.2569
"9d17a5a46f55","Rotterdam","v_004","DTD","Hamburg","Budapest",1690621,531,744,5,414.4489,928.2328,1342.6817
"36c3e1dcf5b3","Rotterdam","v_004","DTD","Hamburg","Munich",1682754,531,819,5,414.4489,612.2829,1026.7318
"4d14a67f0dc2","Athens","v_002","DTP","Venlo","Stockholm",1693019,530,1407,5,2029.5726,1159.0472,3188.6198
"a9d021c60ad0","Barcelona","v_002","CRF","Hamburg","Valencia",1690621,472,744,5,1473.6254,1751.9607,3225.5861
"c02c7be7d19a","Athens","v_004","CRF","Rome","Berlin",1651377,499,1372,4,1053.5083,1183.0545,2236.5628
"152f81afeada","Athens","v_003","CRF","Venlo","Stockholm",1672712,493,1345,5,2029.5726,1159.0472,3188.6198
"1316bf793642","Rotterdam","v_004","CRF","Dusseldorf","Stockholm",1669584,477,1013,4,177.3075,1149.3691,1326.6766
"e004d00636a4","Rotterdam","v_003","DTP","Dusseldorf","Malmö",1700118,378,1633,5,177.3075,638.922,816.2295
"8e9149c98cbb","Barcelona","v_002","CRF","Hamburg","Paris",1657437,537,674,2,1473.6254,747.9185,2221.5439
"9fe2c0ac6a99","Rotterdam","v_002","CRF","Warsaw","Munich",1675746,515,561,0,1135.6449,816.0497,1951.6946
"dcb5fb0c9d15","Rotterdam","v_002","CRF","Zaragoza","Milan",1699188,589,1478,5,1212.1854,916.383,2128.5684
"4fd462f1fd5b","Rotterdam","v_004","CRF","Hamburg","Munich",1657063,451,1842,4,414.4489,612.2829,1026.7318
"803ca4df7aa1","Rotterdam","v_004","DTD","Hamburg","Naples",1699793,562,2400,2,414.4489,1449.0449,1863.4938
"8b53c56c48c4","Barcelona","v_002","DTD","Lille","Madrid",1667126,506,274,4,1030.8249,1251.5675,2282.3924
"27c30ac35476","Rotterdam","v_002","CRF","Hamburg","Hanover",1699548,458,1388,0,414.4489,132.0362,546.4851
"2f6c831b60d5","Athens","v_002","CRF","Zaragoza","Lyon",1662317,522,1195,5,2138.3667,647.847,2786.2137
"492541cdc424","Barcelona","v_004","DTD","Hamburg","Amsterdam",1650715,531,1895,4,1473.6254,367.2448,1840.8702
"46a43d2dc07e","Rotterdam","v_002","DTD","Venlo","Munich",1657063,405,1842,4,130.0459,532.4769,662.5228
"b4eab34550ab","Rotterdam","v_002","DTD","Hamburg","Barcelona",1682790,467,524,2,414.4489,1473.6254,1888.0743
"216b3f202fc8","Rotterdam","v_003","DTD","Warsaw","Lisbon",1700143,473,1683,5,1135.6449,2768.9663,3904.6112
"40b234b94179","Rotterdam","v_004","CRF","Venlo","Berlin",1671248,485,779,3,130.0459,512.8188,642.8647
"c876175eab5f","Barcelona","v_004","DTD","Zaragoza","Rome",1685952,492,553,3,257.0251,1110.3378,1367.3629
"f329bf009051","Rotterdam","v_004","DTD","Warsaw","Athens",1699690,539,883,3,1135.6449,1597.0905,2732.7354
"c0d66985a965","Athens","v_004","DTD","Dusseldorf","Helsinki",1677891,453,1988,5,1984.437,1506.2793,3490.7163
"1ee52123050b","Barcelona","v_002","CRF","Warsaw","Vienna",1668127,467,594,5,1870.1057,559.1571,2429.2628
"b9b0536648e2","Barcelona","v_004","DTD","Zaragoza","Milan",1679638,489,853,5,0,916.383,916.383
"4a1c0ca2614c","Rotterdam","v_002","CRF","Hamburg","Milan",1684709,491,505,5,414.4489,901.2353,1315.6842
"e0acae8602f1","Barcelona","v_002","DTP","Venlo","Vienna",1663337,453,1255,3,0,815.6854,815.6854
"ac2720880f86","Rotterdam","v_001","CRF","Lille","Marseille",1692946,549,1936,0,173.9644,834.5826,1008.547
"bf0ad2598c28","Rotterdam","v_002","CRF","Rome","Amsterdam",1684796,586,1727,5,1269.2365,1297.8466,2567.0831
"08637aa6b178","Barcelona","v_002","CRF","Hamburg","Naples",1700557,473,734,5,1473.6254,1449.0449,2922.6703
"5a087f1d65e7","Athens","v_002","DTP","Zaragoza","Paris",1620510,488,1308,4,2138.3667,839.2165,2977.5832
"3f33bd4d78b9","Athens","v_002","CRF","Dusseldorf","Hanover",1663341,515,1019,2,1984.437,241.017,2225.454
"1f003e6c97bc","Rotterdam","v_002","DTD","Warsaw","Munich",1654498,494,1609,4,1135.6449,816.0497,1951.6946
"4d1bd2314f28","Barcelona","v_004","CRF","Venlo","Bucharest",1678494,511,396,5,1153.4178,1672.4754,2825.8932
"d21d00976150","Rotterdam","v_004","DTD","Zaragoza","Stockholm",1692724,627,1890,1,1212.1854,2363.4114,3575.5968
"76bbf4025977","Athens","v_004","CRF","Lille","Madrid",1676565,403,1758,2,2153.58,1251.5675,3405.1475
"c89e873b4a2a","Barcelona","v_004","CRF","Venlo","Vienna",1644308,331,1088,3,1153.4178,815.6854,1969.1032
"97e3af113f49","Barcelona","v_001","DTP","Warsaw","Milan",1662395,394,1338,3,1870.1057,1149.4642,3019.5699
"e46e5cf4cf9c","Athens","v_002","CRF","Venlo","Madrid",1682983,543,1781,1,0,1436.9241,1436.9241
"e53a01ce2d2a","Athens","v_002","CRF","Hamburg","Munich",1672706,494,1684,5,2025.2207,612.2829,2637.5036
"e7ce7757191d","Barcelona","v_004","CRF","Hamburg","Hanover",1702654,448,964,3,1473.6254,132.0362,1605.6616
"bd35484da82d","Rotterdam","v_002","CRF","Warsaw","Berlin",1699022,518,1611,4,1135.6449,523.8994,1659.5443
"c2ad3f992e9a","Athens","v_004","CRF","Venlo","Madrid",1684559,468,594,5,2029.5726,1436.9241,3466.4967
"73619463f431","Rotterdam","v_004","DTP","Rome","Madrid",1657437,487,674,2,1269.2365,1366.4467,2635.6832
"d690e0654fa0","Rotterdam","v_004","CRF","Venlo","Hanover",1696075,645,1683,2,130.0459,270.062,400.1079
"a9e9f8c7dd57","Athens","v_002","DTP","Venlo","Berlin",1683635,541,1492,5,2029.5726,512.8188,2542.3914
"bb0b2c2ba6bc","Rotterdam","v_004","DTD","Hamburg","Munich",1693101,469,192,1,414.4489,612.2829,1026.7318
"191fcf02ab9a","Barcelona","v_003","CRF","Zaragoza","Madrid",1655985,472,1053,0,257.0251,274.1376,531.1627
"64e1556613c1","Athens","v_001","CRF","Warsaw","Copenhagen",1649008,527,1243,1,1597.0905,676.8236,2273.9141
"0a3e606eb7d6","Athens","v_004","DTP","Zaragoza","Helsinki",1698924,413,1641,2,2138.3667,2710.6631,4849.0298
"02636dd44f96","Athens","v_004","DTP","Rome","Madrid",1693626,425,1192,3,1053.5083,1366.4467,2419.955
"faa0ad134382","Rotterdam","v_002","CRF","Venlo","Vienna",1684709,544,505,5,130.0459,815.6854,945.7313
"278ee84d580e","Rotterdam","v_004","DTD","Warsaw","Cologne",1689298,558,1505,5,1135.6449,986.9986,2122.6435
"1112a6483279","Athens","v_003","DTD","Warsaw","Madrid",1685076,366,1501,2,1597.0905,2297.8442,3894.9347
"6d821dc81511","Athens","v_004","DTD","Hamburg","Madrid",1644308,465,1088,3,2025.2207,1787.4018,3812.6225
"9a8c8868ce5e","Rotterdam","v_004","DTP","Dusseldorf","Madrid",1693626,444,1192,3,177.3075,1448.2241,1625.5316
"ab3a5a0cf3b0","Rotterdam","v_002","DTD","Hamburg","Naples",1620510,507,1308,4,414.4489,1449.0449,1863.4938
"f9b517683fb6","Barcelona","v_002","DTD","Venlo","Valencia",1620510,459,1308,4,1153.4178,1418.7254,2572.1432
"5e64e1eeffb8","Rotterdam","v_004","CRF","Dusseldorf","Amsterdam",1685076,497,1501,2,177.3075,182.1019,359.4094
"9e9df442bb63","Athens","v_002","DTD","Warsaw","Madrid",1682754,511,819,5,1597.0905,2297.8442,3894.9347
"5f580c718148","Athens","v_001","DTP","Dusseldorf","Barcelona",1680966,493,2251,2,1984.437,1149.4065,3133.8435
"acfeff2fcdf4","Rotterdam","v_002","DTD","Venlo","Cologne",1700138,515,897,1,130.0459,75.8455,205.8914
"a6a58c647034","Athens","v_002","CRF","Warsaw","Amsterdam",1682681,367,1215,3,1597.0905,1101.3447,2698.4352
"7003d693be48","Rotterdam","v_002","CRF","Hamburg","Budapest",1687346,285,2373,3,414.4489,928.2328,1342.6817
"50122a977865","Athens","v_002","DTD","Warsaw","Munich",1644308,498,1088,3,1597.0905,816.0497,2413.1402
"2b26fb15f99c","Athens","v_002","DTD","Warsaw","Athens",1683409,426,1647,4,1597.0905,1597.0905,3194.181
"ecc963884a88","Rotterdam","v_004","CRF","Dusseldorf","Milan",1666396,619,1954,5,177.3075,665.0376,842.3451
"65b4fba37de9","Barcelona","v_002","CRF","Lille","Copenhagen",1682679,515,874,5,0,847.3082,847.3082
"ba72a947397a","Rotterdam","v_002","CRF","Lille","Barcelona",1680966,332,2251,2,173.9644,1030.8249,1204.7893
"e9aec52cac29","Rotterdam","v_002","DTD","Hamburg","Malmö",1656350,529,1172,2,414.4489,299.8548,714.3037
"965bdb833eb7","Rotterdam","v_002","DTP","Venlo","Cologne",1682754,433,819,5,130.0459,75.8455,205.8914
"c56535ac93cd","Rotterdam","v_002","CRF","Dusseldorf","Vienna",1657437,526,674,2,177.3075,768.3073,945.6148
"944b4912af94","Athens","v_004","CRF","Zaragoza","Naples",1656350,592,1172,2,2138.3667,1269.832,3408.1987
"966d07f525bb","Rotterdam","v_002","CRF","Rome","Milan",1699691,476,548,4,1269.2365,477.3222,1746.5587
"6dfe3baa1d2c","Barcelona","v_002","DTP","Venlo","Hanover",1699697,382,2164,5,1153.4178,270.062,1423.4798
"ed0fd0c7970b","Athens","v_004","CRF","Warsaw","Stockholm",1700143,481,1683,5,1597.0905,811.4601,2408.5506
"b11836c66fd7","Athens","v_001","CRF","Venlo","Porto",1699625,509,1711,3,2029.5726,1603.9511,3633.5237
"44b08c4e37d9","Rotterdam","v_002","CRF","Hamburg","Lisbon",1699552,505,1190,0,414.4489,2201.4676,2615.9165
"ed175abbb739","Rotterdam","v_002","DTD","Hamburg","Naples",1689548,408,2060,0,414.4489,1449.0449,1863.4938
"2ef2fccd14ab","Rotterdam","v_004","CRF","Zaragoza","Hanover",1697083,567,2127,3,1212.1854,1436.4563,2648.6417
"d4025cd9a007","Rotterdam","v_002","CRF","Zaragoza","Stockholm",1676565,469,1758,2,1212.1854,2363.4114,3575.5968
"efe03b965a46","Rotterdam","v_002","DTP","Warsaw","Stockholm",1677229,496,1274,4,1135.6449,811.4601,1947.105
"924f07e84381","Athens","v_002","DTP","Dusseldorf","Vienna",1683407,313,2199,1,1984.437,768.3073,2752.7443
"fbfad798fca1","Athens","v_004","DTD","Dusseldorf","Porto",1699573,412,1495,5,1984.437,1626.5104,3610.9474
"92b3d0f54386","Barcelona","v_002","DTD","Venlo","Marseille",1700106,366,1530,1,1153.4178,902.042,2055.4598
"dca6e1d1514e","Athens","v_002","CRF","Warsaw","Munich",1683409,430,1647,4,1597.0905,816.0497,2413.1402
"95c4577bc485","Rotterdam","v_004","DTD","Rome","Bremen",1644050,501,1517,3,1269.2365,1273.3157,2542.5522
"e16604e6767f","Rotterdam","v_002","DTD","Venlo","Vienna",1699345,358,2158,5,130.0459,815.6854,945.7313
"a9426a127f82","Rotterdam","v_004","DTD","Venlo","Budapest",1650715,442,1895,4,130.0459,1028.3023,1158.3482
"d467f4b8bfe1","Rotterdam","v_002","CRF","Dusseldorf","Berlin",1689556,445,683,5,177.3075,477.3717,654.6792
"f425b1cd8129","Barcelona","v_002","CRF","Venlo","Malmö",1672661,486,1051,5,1153.4178,652.4192,1805.837
"89c983f83413","Rotterdam","v_002","DTP","Zaragoza","Stockholm",1650715,404,1895,4,1212.1854,2363.4114,3575.5968
"1672e17730a2","Rotterdam","v_002","CRF","Venlo","Stockholm",1667817,628,2301,3,130.0459,1159.0472,1289.0931
"7231eceb2d28","Rotterdam","v_002","DTD","Warsaw","Munich",1652499,494,1076,2,1135.6449,816.0497,1951.6946
"4fc270fa7bf7","Barcelona","v_004","CRF","Hamburg","Berlin",1666443,551,1251,1,1473.6254,254.6944,1728.3198
"ad43d0c29d57","Rotterdam","v_004","DTD","Warsaw","Amsterdam",1690092,580,1790,4,1135.6449,1101.3447,2236.9896
"8ef44a0a4519","Rotterdam","v_004","DTD","Rome","Athens",1699799,490,153,3,1269.2365,1053.5083,2322.7448
"74dc6e7d2db6","Rotterdam","v_002","DTP","Hamburg","Madrid",1656350,340,1172,2,414.4489,1787.4018,2201.8507
"ecddd4dc98e5","Athens","v_004","CRF","Venlo","Berlin",1650904,483,1163,0,2029.5726,512.8188,2542.3914
"32c33af489c6","Rotterdam","v_003","CRF","Dusseldorf","Budapest",1667126,498,274,4,177.3075,980.9822,1158.2897
"891f4cf139ad","Rotterdam","v_002","CRF","Dusseldorf","Copenhagen",1699675,515,1517,4,177.3075,627.7653,805.0728
"035ef11e442c","Barcelona","v_002","CRF","Bratislava","Copenhagen",1613321,454,1086,0,1397.414,894.1859,2291.5999
"65e6701f7e5c","Rotterdam","v_002","DTP","Dusseldorf","Berlin",1671416,386,1606,2,177.3075,477.3717,654.6792
"6d5eb19fd474","Rotterdam","v_002","CRF","Rome","Naples",1650715,546,1895,4,1269.2365,188.7287,1457.9652
"fbc3cccbcc59","Rotterdam","v_002","CRF","Warsaw","Madrid",1660585,549,1290,3,1135.6449,2297.8442,3433.4891
"98e97065b733","Rotterdam","v_002","DTD","Dusseldorf","Lisbon",1644308,427,1088,3,177.3075,1865.7471,2043.0546
"6233acc61ad4","Rotterdam","v_004","DTD","Dusseldorf","Milan",1688571,495,851,0,177.3075,665.0376,842.3451
"22535a4d008a","Barcelona","v_002","CRF","Bratislava","Copenhagen",1651298,476,836,5,0,894.1859,894.1859
"fd2e491ffcb6","Barcelona","v_004","CRF","Warsaw","Marseille",1657474,477,598,5,0,1534.6302,1534.6302
"cd658f0067b3","Athens","v_002","CRF","Warsaw","Madrid",1689469,516,1395,5,0,2297.8442,2297.8442
"c9d313e9a731","Rotterdam","v_001","DTD","Rome","Lyon",1680961,496,1052,5,1269.2365,749.8862,2019.1227
"eae41f497493","Athens","v_004","CRF","Liege","Paris",1692946,430,1936,0,2008.8628,307.2646,2316.1274
"5ba60f718356","Barcelona","v_002","DTD","Hamburg","Marseille",1667927,435,945,5,1473.6254,1189.9889,2663.6143
"b324edf33dff","Barcelona","v_002","CRF","Warsaw","Berlin",1650715,406,1895,4,1870.1057,523.8994,2394.0051
"65215f7106d5","Athens","v_001","DTP","Venlo","Rome",1663337,531,1255,3,2029.5726,1160.8464,3190.419
"e8d6941ad7b1","Athens","v_002","DTD","Warsaw","Copenhagen",1685329,476,1331,1,1597.0905,676.8236,2273.9141
"3a78b278a3fe","Athens","v_002","DTD","Dusseldorf","Amsterdam",1651302,529,1287,3,0,182.1019,182.1019
"01ab3ede3d36","Athens","v_002","CRF","Zaragoza","Stockholm",1660153,417,702,5,2138.3667,2363.4114,4501.7781
"94a09ebbc1df","Rotterdam","v_004","DTD","Warsaw","Athens",1671807,444,1509,2,1135.6449,1597.0905,2732.7354
"cd4e68dfb92a","Rotterdam","v_004","CRF","Lille","Turin",1682681,493,1215,3,173.9644,708.8031,882.7675
"47e4cc4ca9c7","Barcelona","v_004","DTD","Liege","Stockholm",1650715,547,1895,4,0,1250.3499,1250.3499
"11d767aaa9c5","Athens","v_001","DTD","Rome","Berlin",1699416,465,425,5,1053.5083,1183.0545,2236.5628
"b83f91dfa93b","Rotterdam","v_002","DTP","Lille","Bremen",1669701,388,1521,0,173.9644,479.6218,653.5862
"8aeb95b9f0b3","Athens","v_002","CRF","Warsaw","Marseille",1620510,488,1308,4,1597.0905,1534.6302,3131.7207
"9bb44bc3d82d","Rotterdam","v_004","DTD","Dusseldorf","Milan",1644308,462,1088,3,177.3075,665.0376,842.3451
"8c8be2ac466a","Rotterdam","v_002","DTD","Venlo","Munich",1657063,579,1842,4,130.0459,532.4769,662.5228
"72ce22c6f83c","Rotterdam","v_004","CRF","Warsaw","Turin",1680781,435,1093,5,1135.6449,1264.7321,2400.377
"d8ae6c952efe","Barcelona","v_004","CRF","Warsaw","Paris",1682799,408,1137,3,1870.1057,1376.6802,3246.7859
"3b512a5c76e1","Rotterdam","v_002","DTD","Zaragoza","Rome",1644308,422,1088,3,1212.1854,1110.3378,2322.5232
"322ebe25c308","Athens","v_004","DTD","Liege","Bordeaux",1699792,348,1702,2,2008.8628,792.7393,2801.6021
"64631cd146ca","Rotterdam","v_004","CRF","Warsaw","Valencia",1657063,454,1842,4,1135.6449,2173.2031,3308.848
"ea733aab4924","Rotterdam","v_001","DTD","Venlo","Berlin",1693117,504,535,3,130.0459,512.8188,642.8647
"10117d15fbf8","Rotterdam","v_004","CRF","Dusseldorf","Vienna",1693101,488,192,1,177.3075,768.3073,945.6148
"d2f202976109","Barcelona","v_002","CRF","Warsaw","Marseille",1655985,439,1053,0,1870.1057,1534.6302,3404.7359
"1ea536c00df9","Rotterdam","v_004","CRF","Bratislava","Amsterdam",1646393,444,1066,5,995.7185,987.7402,1983.4587
"0d996a4b63e0","Athens","v_002","CRF","Dusseldorf","Bremen",1689146,320,2736,0,1984.437,248.4044,2232.8414
"3cc45bc7b837","Barcelona","v_003","CRF","Venlo","Naples",1642993,670,1874,2,1153.4178,1328.0246,2481.4424
"914921f00d8c","Athens","v_004","DTD","Dusseldorf","Paris",1672091,543,2511,0,1984.437,413.6191,2398.0561
"75848ce45b5a","Rotterdam","v_004","CRF","Bratislava","Barcelona",1693104,449,1281,0,995.7185,1397.414,2393.1325
"7c74775bc94f","Rotterdam","v_004","CRF","Lille","Bucharest",1654498,471,1609,4,173.9644,1857.0525,2031.0169
"1aacb41072d2","Barcelona","v_002","DTD","Venlo","Munich",1651933,467,1304,3,1153.4178,532.4769,1685.8947
"f7643695e562","Athens","v_004","DTD","Lille","Bucharest",1613321,511,1086,0,2153.58,1857.0525,4010.6325
"0b59b9bd50bd","Barcelona","v_004","DTD","Dusseldorf","Barcelona",1620510,497,1308,4,1149.4065,1149.4065,2298.813
"24f0b6e84762","Rotterdam","v_002","CRF","Venlo","Paris",1685332,506,1342,3,130.0459,392.9249,522.9708
"1e05e9715f29","Rotterdam","v_002","DTP","Warsaw","Marseille",1690628,488,747,3,1135.6449,1534.6302,2670.2751
"18bccbb96ce8","Rotterdam","v_004","DTD","Warsaw","Copenhagen",1657437,378,674,2,1135.6449,676.8236,1812.4685
"461b123eca53","Rotterdam","v_003","DTP","Dusseldorf","Prague",1660585,425,1290,3,177.3075,554.9521,732.2596
"b24be2d20cce","Rotterdam","v_004","DTD","Rome","Madrid",1680781,508,1093,5,1269.2365,1366.4467,2635.6832
"cce93266f2b2","Rotterdam","v_004","CRF","Zaragoza","Naples",1693700,497,290,3,1212.1854,1269.832,2482.0174
"2f9b6b4e280b","Rotterdam","v_004","CRF","Rome","Barcelona",1684808,568,1705,3,1269.2365,859.9884,2129.2249
"4cb2bd3bf99c","Athens","v_004","DTD","Rome","Lyon",1698924,444,1641,2,1053.5083,749.8862,1803.3945
"e4a10197b524","Rotterdam","v_004","DTD","Venlo","Barcelona",1668127,491,594,5,130.0459,1153.4178,1283.4637
"38fff4d330eb","Athens","v_002","DTD","Venlo","Athens",1682793,488,162,0,2029.5726,2029.5726,4059.1452
"7e964e999286","Rotterdam","v_004","CRF","Rome","Lyon",1699337,474,2386,2,1269.2365,749.8862,2019.1227
"02f7f850d974","Rotterdam","v_002","DTP","Rome","Helsinki",1664067,492,550,0,1269.2365,2204.2242,3473.4607
"690c8bfdc5dc","Athens","v_004","CRF","Venlo","Rome",1683293,400,1477,1,2029.5726,1160.8464,3190.419
"a47643278c42","Rotterdam","v_002","CRF","Liege","Milan",1701462,487,1860,5,161.5622,635.8256,797.3878
"0ff56fc6a799","Rotterdam","v_004","CRF","Dusseldorf","Milan",1682760,490,276,5,177.3075,665.0376,842.3451
"a04ad76623b0","Rotterdam","v_002","DTD","Rome","Stockholm",1700570,467,900,5,1269.2365,1977.3389,3246.5754
"b57d528031ee","Athens","v_004","CRF","Hamburg","Turin",1699433,441,1555,2,2025.2207,958.1984,2983.4191
"18d6dc0fb3e0","Rotterdam","v_004","CRF","Liege","Munich",1701972,385,1589,5,161.5622,517.1005,678.6627
"b345d9d953e0","Rotterdam","v_004","DTP","Zaragoza","Paris",1689544,528,1250,2,1212.1854,839.2165,2051.4019
"932d1348de1e","Rotterdam","v_002","DTD","Dusseldorf","Berlin",1692998,412,1666,5,177.3075,477.3717,654.6792
"583ecbda1283","Athens","v_002","DTD","Venlo","Hanover",1620510,317,1308,4,2029.5726,270.062,2299.6346
"7c70cf6a8ee5","Rotterdam","v_004","DTP","Dusseldorf","Stockholm",1691532,504,1118,3,177.3075,1149.3691,1326.6766
"bc30d96302c5","Rotterdam","v_002","DTP","Zaragoza","Vienna",1699591,493,1075,3,1212.1854,1539.7663,2751.9517
"1f9270d663de","Athens","v_004","DTD","Dusseldorf","Vienna",1636782,476,1730,5,0,768.3073,768.3073
"ea2f07491489","Rotterdam","v_001","CRF","Lille","Stockholm",1680915,527,1653,5,173.9644,1357.4387,1531.4031
"f74ebca9fc41","Athens","v_002","CRF","Venlo","Naples",1692899,540,1318,2,2029.5726,1328.0246,3357.5972
"0e42732d0574","Barcelona","v_002","DTP","Lille","Athens",1655818,538,1936,2,1030.8249,2153.58,3184.4049
"6c4c9a1e5540","Rotterdam","v_002","CRF","Zaragoza","Marseille",1693865,463,1146,2,1212.1854,545.3384,1757.5238
"bad6de63fb2d","Barcelona","v_004","CRF","Venlo","Naples",1657437,491,674,2,1153.4178,1328.0246,2481.4424
"faca02ba8e48","Rotterdam","v_001","CRF","Hamburg","Copenhagen",1683635,375,1492,5,414.4489,289.9676,704.4165
"7adaa315d92e","Rotterdam","v_002","CRF","Rome","Amsterdam",1699242,440,796,0,1269.2365,1297.8466,2567.0831
"e9485559f7c2","Rotterdam","v_002","DTD","Warsaw","Munich",1650904,493,1163,0,1135.6449,816.0497,1951.6946
"b927a1877533","Athens","v_004","CRF","Warsaw","Madrid",1666961,397,1221,5,1597.0905,2297.8442,3894.9347
"aa261c63938e","Rotterdam","v_004","CRF","Lille","Rome",1689298,450,1505,5,173.9644,1211.1302,1385.0946
"23c59bc2e976","Rotterdam","v_002","CRF","Zaragoza","Madrid",1662991,467,821,5,1212.1854,274.1376,1486.323
"320e78bbe89c","Barcelona","v_004","DTP","Venlo","Madrid",1657474,533,598,5,1153.4178,1436.9241,2590.3419
"9b3dbf353206","Athens","v_002","DTD","Dusseldorf","Vienna",1650715,523,1895,4,1984.437,768.3073,2752.7443
"6a3a6ca3a4bd","Rotterdam","v_002","DTD","Zaragoza","Paris",1650586,478,761,0,1212.1854,839.2165,2051.4019
"3729a42245d9","Athens","v_001","CRF","Venlo","Valencia",1682742,547,1059,5,2029.5726,1418.7254,3448.298
"d953967bccbe","Rotterdam","v_002","DTD","Venlo","Vienna",1651366,268,1829,5,130.0459,815.6854,945.7313
"0bd1949c418e","Athens","v_004","DTP","Hamburg","Berlin",1667927,434,945,5,2025.2207,254.6944,2279.9151
"cb644e31a753","Barcelona","v_002","CRF","Venlo","Milan",1700094,567,1514,5,1153.4178,696.3485,1849.7663
"8406a5cf6d65","Athens","v_002","CRF","Dusseldorf","Copenhagen",1695062,506,1664,2,1984.437,627.7653,2612.2023
"bce3eb0a5563","Rotterdam","v_004","DTP","Venlo","Amsterdam",1662395,504,1338,3,130.0459,139.2635,269.3094
"e65fd1e6dc96","Barcelona","v_002","CRF","Hamburg","Lyon",1666959,560,1830,3,1473.6254,943.0273,2416.6527
"d77aeedee437","Rotterdam","v_002","DTP","Rome","Valencia",1681888,492,367,0,1269.2365,1118.7306,2387.9671
"e513ac026d6c","Athens","v_002","CRF","Hamburg","Paris",1651299,646,1200,1,2025.2207,747.9185,2773.1392
"d462b2bb1c8c","Rotterdam","v_004","DTD","Rome","Milan",1702654,495,964,3,1269.2365,477.3222,1746.5587
